solution status: optimal solution found
objective value:                    -1515.16594516595
x#5$17$284                                          1 	(obj:-0.2)
x#5$18$669                                          1 	(obj:-1)
x#5$21$457                                          1 	(obj:-1)
x#5$24$537                                          1 	(obj:-1)
x#5$27$320                                          1 	(obj:-1)
x#5$28$888                                          1 	(obj:-1)
x#5$29$362                                          1 	(obj:-1)
x#5$31$635                                          1 	(obj:-0.5)
x#5$32$421                                          1 	(obj:-1)
x#5$33$863                                          1 	(obj:-0.5)
x#5$37$361                                          1 	(obj:-1)
x#5$40$177                                          1 	(obj:-1)
x#5$42$383                                          1 	(obj:-1)
x#5$44$191                                          1 	(obj:-0.5)
x#5$46$339                                          1 	(obj:-1)
x#5$48$358                                          1 	(obj:-1)
x#5$49$876                                          1 	(obj:-1)
x#5$50$882                                          1 	(obj:-0.5)
x#5$51$101                                          1 	(obj:-1)
x#5$52$938                                          1 	(obj:-1)
x#5$53$486                                          1 	(obj:-0.5)
x#5$55$397                                          1 	(obj:-1)
x#5$56$277                                          1 	(obj:-1)
x#5$57$940                                          1 	(obj:-0.5)
x#5$59$862                                          1 	(obj:-1)
x#5$60$416                                          1 	(obj:-0.2)
x#6$1$673                                           1 	(obj:-1)
x#6$6$448                                           1 	(obj:-0.166666666666667)
x#6$7$296                                           1 	(obj:-1)
x#6$8$109                                           1 	(obj:-1)
x#6$10$820                                          1 	(obj:-1)
x#6$13$610                                          1 	(obj:-1)
x#6$14$132                                          1 	(obj:-1)
x#6$16$724                                          1 	(obj:-1)
x#6$20$282                                          1 	(obj:-1)
x#6$21$659                                          1 	(obj:-0.5)
x#6$23$402                                          1 	(obj:-1)
x#6$24$834                                          1 	(obj:-1)
x#6$25$468                                          1 	(obj:-1)
x#6$28$140                                          1 	(obj:-1)
x#6$30$870                                          1 	(obj:-1)
x#6$31$445                                          1 	(obj:-1)
x#6$32$292                                          1 	(obj:-0.5)
x#6$33$582                                          1 	(obj:-1)
x#6$34$317                                          1 	(obj:-1)
x#6$35$266                                          1 	(obj:-1)
x#6$37$456                                          1 	(obj:-1)
x#6$41$749                                          1 	(obj:-0.5)
x#6$42$214                                          1 	(obj:-0.5)
x#6$43$146                                          1 	(obj:-1)
x#6$44$944                                          1 	(obj:-0.5)
x#6$45$270                                          1 	(obj:-1)
x#6$46$289                                          1 	(obj:-0.333333333333333)
x#6$48$480                                          1 	(obj:-0.5)
x#6$49$372                                          1 	(obj:-1)
x#6$50$687                                          1 	(obj:-0.333333333333333)
x#6$52$290                                          1 	(obj:-1)
x#6$53$843                                          1 	(obj:-1)
x#6$54$323                                          1 	(obj:-1)
x#6$55$907                                          1 	(obj:-0.5)
x#7$1$546                                           1 	(obj:-1)
x#7$2$782                                           1 	(obj:-0.5)
x#7$3$62                                            1 	(obj:-1)
x#7$7$605                                           1 	(obj:-0.5)
x#7$8$179                                           1 	(obj:-0.5)
x#7$10$130                                          1 	(obj:-1)
x#7$12$898                                          1 	(obj:-0.5)
x#7$13$549                                          1 	(obj:-1)
x#7$16$953                                          1 	(obj:-0.333333333333333)
x#7$17$411                                          1 	(obj:-0.5)
x#7$21$535                                          1 	(obj:-1)
x#7$22$710                                          1 	(obj:-1)
x#7$24$288                                          1 	(obj:-1)
x#7$28$326                                          1 	(obj:-1)
x#7$31$944                                          1 	(obj:-0.5)
x#7$33$252                                          1 	(obj:-1)
x#7$34$563                                          1 	(obj:-0.5)
x#7$36$878                                          1 	(obj:-1)
x#7$39$615                                          1 	(obj:-1)
x#7$40$715                                          1 	(obj:-1)
x#7$41$187                                          1 	(obj:-1)
x#7$42$665                                          1 	(obj:-1)
x#7$43$219                                          1 	(obj:-1)
x#7$44$413                                          1 	(obj:-1)
x#7$45$256                                          1 	(obj:-1)
x#7$46$314                                          1 	(obj:-1)
x#7$49$803                                          1 	(obj:-0.5)
x#7$51$713                                          1 	(obj:-1)
x#7$52$500                                          1 	(obj:-0.5)
x#7$54$793                                          1 	(obj:-0.5)
x#7$55$254                                          1 	(obj:-1)
x#7$56$606                                          1 	(obj:-1)
x#7$57$428                                          1 	(obj:-1)
x#7$58$277                                          1 	(obj:-0.5)
x#7$60$922                                          1 	(obj:-0.5)
x#8$1$753                                           1 	(obj:-0.5)
x#8$2$444                                           1 	(obj:-1)
x#8$4$321                                           1 	(obj:-1)
x#8$5$921                                           1 	(obj:-1)
x#8$6$168                                           1 	(obj:-1)
x#8$9$842                                           1 	(obj:-1)
x#8$10$836                                          1 	(obj:-1)
x#8$12$93                                           1 	(obj:-1)
x#8$13$445                                          1 	(obj:-1)
x#8$15$733                                          1 	(obj:-1)
x#8$16$722                                          1 	(obj:-0.333333333333333)
x#8$17$279                                          1 	(obj:-1)
x#8$21$166                                          1 	(obj:-0.5)
x#8$24$390                                          1 	(obj:-0.5)
x#8$28$548                                          1 	(obj:-0.5)
x#8$29$155                                          1 	(obj:-1)
x#8$31$922                                          1 	(obj:-1)
x#8$33$703                                          1 	(obj:-1)
x#8$35$315                                          1 	(obj:-0.5)
x#8$36$600                                          1 	(obj:-1)
x#8$37$772                                          1 	(obj:-1)
x#8$38$116                                          1 	(obj:-1)
x#8$39$287                                          1 	(obj:-1)
x#8$41$810                                          1 	(obj:-1)
x#8$42$881                                          1 	(obj:-1)
x#8$43$597                                          1 	(obj:-1)
x#8$44$201                                          1 	(obj:-1)
x#8$49$378                                          1 	(obj:-1)
x#8$50$243                                          1 	(obj:-1)
x#8$51$550                                          1 	(obj:-1)
x#8$54$207                                          1 	(obj:-1)
x#8$55$464                                          1 	(obj:-0.5)
x#8$56$563                                          1 	(obj:-1)
x#8$58$345                                          1 	(obj:-1)
x#9$2$383                                           1 	(obj:-1)
x#9$4$947                                           1 	(obj:-1)
x#9$8$544                                           1 	(obj:-1)
x#9$9$914                                           1 	(obj:-1)
x#9$10$663                                          1 	(obj:-0.5)
x#9$11$328                                          1 	(obj:-1)
x#9$12$601                                          1 	(obj:-1)
x#9$13$441                                          1 	(obj:-1)
x#9$15$841                                          1 	(obj:-1)
x#9$16$330                                          1 	(obj:-1)
x#9$17$447                                          1 	(obj:-1)
x#9$18$609                                          1 	(obj:-1)
x#9$21$128                                          1 	(obj:-1)
x#9$23$573                                          1 	(obj:-1)
x#9$24$223                                          1 	(obj:-1)
x#9$25$221                                          1 	(obj:-1)
x#9$26$717                                          1 	(obj:-1)
x#9$28$696                                          1 	(obj:-0.333333333333333)
x#9$29$65                                           1 	(obj:-1)
x#9$30$889                                          1 	(obj:-1)
x#9$31$492                                          1 	(obj:-1)
x#9$33$229                                          1 	(obj:-0.5)
x#9$34$856                                          1 	(obj:-1)
x#9$35$799                                          1 	(obj:-1)
x#9$36$821                                          1 	(obj:-1)
x#9$38$316                                          1 	(obj:-1)
x#9$39$443                                          1 	(obj:-1)
x#9$41$471                                          1 	(obj:-0.333333333333333)
x#9$42$285                                          1 	(obj:-1)
x#9$44$888                                          1 	(obj:-0.166666666666667)
x#9$51$402                                          1 	(obj:-0.2)
x#9$53$957                                          1 	(obj:-1)
x#9$54$218                                          1 	(obj:-1)
x#9$55$96                                           1 	(obj:-1)
x#9$56$379                                          1 	(obj:-1)
x#9$58$90                                           1 	(obj:-1)
x#9$60$906                                          1 	(obj:-1)
x#10$1$931                                          1 	(obj:-0.5)
x#10$2$566                                          1 	(obj:-0.5)
x#10$3$118                                          1 	(obj:-1)
x#10$4$476                                          1 	(obj:-1)
x#10$7$761                                          1 	(obj:-1)
x#10$9$318                                          1 	(obj:-1)
x#10$10$594                                         1 	(obj:-0.25)
x#10$11$671                                         1 	(obj:-1)
x#10$13$826                                         1 	(obj:-1)
x#10$15$894                                         1 	(obj:-0.5)
x#10$16$405                                         1 	(obj:-1)
x#10$18$945                                         1 	(obj:-1)
x#10$21$767                                         1 	(obj:-1)
x#10$27$828                                         1 	(obj:-0.333333333333333)
x#10$28$94                                          1 	(obj:-1)
x#10$33$427                                         1 	(obj:-1)
x#10$34$335                                         1 	(obj:-1)
x#10$37$791                                         1 	(obj:-1)
x#10$38$370                                         1 	(obj:-1)
x#10$39$71                                          1 	(obj:-0.333333333333333)
x#10$42$419                                         1 	(obj:-1)
x#10$43$555                                         1 	(obj:-0.5)
x#10$44$114                                         1 	(obj:-1)
x#10$45$700                                         1 	(obj:-1)
x#10$48$168                                         1 	(obj:-1)
x#10$51$701                                         1 	(obj:-0.25)
x#10$53$620                                         1 	(obj:-1)
x#10$54$417                                         1 	(obj:-0.333333333333333)
x#10$56$776                                         1 	(obj:-1)
x#10$58$940                                         1 	(obj:-1)
x#10$59$226                                         1 	(obj:-1)
x#10$60$486                                         1 	(obj:-0.5)
x#11$1$185                                          1 	(obj:-1)
x#11$2$554                                          1 	(obj:-0.333333333333333)
x#11$3$951                                          1 	(obj:-0.5)
x#11$4$183                                          1 	(obj:-1)
x#11$7$788                                          1 	(obj:-1)
x#11$8$854                                          1 	(obj:-1)
x#11$9$388                                          1 	(obj:-0.333333333333333)
x#11$10$215                                         1 	(obj:-1)
x#11$11$800                                         1 	(obj:-0.5)
x#11$12$193                                         1 	(obj:-1)
x#11$15$164                                         1 	(obj:-0.5)
x#11$16$649                                         1 	(obj:-1)
x#11$18$790                                         1 	(obj:-1)
x#11$19$597                                         1 	(obj:-1)
x#11$21$145                                         1 	(obj:-1)
x#11$23$930                                         1 	(obj:-1)
x#11$25$246                                         1 	(obj:-1)
x#11$26$910                                         1 	(obj:-1)
x#11$27$64                                          1 	(obj:-1)
x#11$28$206                                         1 	(obj:-1)
x#11$29$147                                         1 	(obj:-1)
x#11$31$259                                         1 	(obj:-1)
x#11$35$732                                         1 	(obj:-1)
x#11$36$139                                         1 	(obj:-1)
x#11$42$850                                         1 	(obj:-0.5)
x#11$43$117                                         1 	(obj:-1)
x#11$45$468                                         1 	(obj:-1)
x#11$48$579                                         1 	(obj:-1)
x#11$49$61                                          1 	(obj:-1)
x#11$51$265                                         1 	(obj:-0.5)
x#11$52$678                                         1 	(obj:-1)
x#11$56$755                                         1 	(obj:-1)
x#11$60$913                                         1 	(obj:-1)
x#12$2$749                                          1 	(obj:-1)
x#12$3$89                                           1 	(obj:-1)
x#12$6$269                                          1 	(obj:-1)
x#12$7$636                                          1 	(obj:-1)
x#12$10$865                                         1 	(obj:-1)
x#12$11$734                                         1 	(obj:-1)
x#12$13$948                                         1 	(obj:-1)
x#12$14$680                                         1 	(obj:-1)
x#12$15$163                                         1 	(obj:-1)
x#12$16$352                                         1 	(obj:-1)
x#12$18$466                                         1 	(obj:-1)
x#12$21$590                                         1 	(obj:-1)
x#12$22$555                                         1 	(obj:-0.5)
x#12$23$82                                          1 	(obj:-1)
x#12$25$855                                         1 	(obj:-1)
x#12$26$744                                         1 	(obj:-1)
x#12$27$754                                         1 	(obj:-1)
x#12$28$777                                         1 	(obj:-1)
x#12$29$505                                         1 	(obj:-0.5)
x#12$34$797                                         1 	(obj:-0.5)
x#12$35$564                                         1 	(obj:-1)
x#12$36$670                                         1 	(obj:-0.5)
x#12$37$729                                         1 	(obj:-1)
x#12$38$483                                         1 	(obj:-0.5)
x#12$39$475                                         1 	(obj:-1)
x#12$42$75                                          1 	(obj:-1)
x#12$43$828                                         1 	(obj:-0.5)
x#12$49$847                                         1 	(obj:-1)
x#12$51$804                                         1 	(obj:-1)
x#12$54$883                                         1 	(obj:-1)
x#12$60$129                                         1 	(obj:-1)
x#13$2$876                                          1 	(obj:-1)
x#13$3$230                                          1 	(obj:-1)
x#13$4$271                                          1 	(obj:-1)
x#13$5$222                                          1 	(obj:-1)
x#13$6$327                                          1 	(obj:-0.5)
x#13$9$753                                          1 	(obj:-1)
x#13$10$572                                         1 	(obj:-1)
x#13$11$707                                         1 	(obj:-1)
x#13$15$723                                         1 	(obj:-1)
x#13$16$241                                         1 	(obj:-0.5)
x#13$18$947                                         1 	(obj:-0.5)
x#13$20$708                                         1 	(obj:-0.5)
x#13$21$289                                         1 	(obj:-1)
x#13$22$493                                         1 	(obj:-1)
x#13$23$952                                         1 	(obj:-1)
x#13$27$466                                         1 	(obj:-1)
x#13$28$391                                         1 	(obj:-1)
x#13$30$73                                          1 	(obj:-1)
x#13$34$278                                         1 	(obj:-1)
x#13$35$909                                         1 	(obj:-0.5)
x#13$36$925                                         1 	(obj:-0.0909090909090909)
x#13$37$249                                         1 	(obj:-1)
x#13$38$400                                         1 	(obj:-1)
x#13$39$789                                         1 	(obj:-1)
x#13$42$949                                         1 	(obj:-1)
x#13$43$479                                         1 	(obj:-0.2)
x#13$44$112                                         1 	(obj:-1)
x#13$45$811                                         1 	(obj:-1)
x#13$48$856                                         1 	(obj:-1)
x#13$49$346                                         1 	(obj:-0.5)
x#13$51$540                                         1 	(obj:-1)
x#13$52$465                                         1 	(obj:-1)
x#13$54$318                                         1 	(obj:-1)
x#13$55$123                                         1 	(obj:-1)
x#13$56$936                                         1 	(obj:-1)
x#13$57$744                                         1 	(obj:-0.5)
x#13$60$480                                         1 	(obj:-0.5)
x#14$2$302                                          1 	(obj:-1)
x#14$3$70                                           1 	(obj:-1)
x#14$4$758                                          1 	(obj:-1)
x#14$7$599                                          1 	(obj:-0.142857142857143)
x#14$9$874                                          1 	(obj:-1)
x#14$13$824                                         1 	(obj:-1)
x#14$16$902                                         1 	(obj:-1)
x#14$17$192                                         1 	(obj:-1)
x#14$19$545                                         1 	(obj:-1)
x#14$20$232                                         1 	(obj:-1)
x#14$21$510                                         1 	(obj:-1)
x#14$22$762                                         1 	(obj:-1)
x#14$23$426                                         1 	(obj:-1)
x#14$24$366                                         1 	(obj:-1)
x#14$27$349                                         1 	(obj:-1)
x#14$28$491                                         1 	(obj:-0.5)
x#14$30$959                                         1 	(obj:-1)
x#14$34$596                                         1 	(obj:-1)
x#14$36$871                                         1 	(obj:-1)
x#14$38$440                                         1 	(obj:-1)
x#14$41$296                                         1 	(obj:-1)
x#14$42$618                                         1 	(obj:-1)
x#14$43$294                                         1 	(obj:-0.333333333333333)
x#14$44$354                                         1 	(obj:-1)
x#14$47$891                                         1 	(obj:-1)
x#14$48$368                                         1 	(obj:-1)
x#14$49$928                                         1 	(obj:-1)
x#14$50$191                                         1 	(obj:-0.5)
x#14$51$325                                         1 	(obj:-1)
x#14$52$541                                         1 	(obj:-1)
x#14$53$906                                         1 	(obj:-0.5)
x#14$54$852                                         1 	(obj:-0.5)
x#14$55$85                                          1 	(obj:-0.25)
x#14$56$97                                          1 	(obj:-0.25)
x#14$59$223                                         1 	(obj:-1)
x#14$60$156                                         1 	(obj:-1)
x#15$3$511                                          1 	(obj:-1)
x#15$6$298                                          1 	(obj:-1)
x#15$7$958                                          1 	(obj:-1)
x#15$10$175                                         1 	(obj:-1)
x#15$12$136                                         1 	(obj:-1)
x#15$14$668                                         1 	(obj:-1)
x#15$20$273                                         1 	(obj:-1)
x#15$21$122                                         1 	(obj:-0.5)
x#15$22$453                                         1 	(obj:-0.5)
x#15$23$434                                         1 	(obj:-0.5)
x#15$24$693                                         1 	(obj:-1)
x#15$26$602                                         1 	(obj:-1)
x#15$27$240                                         1 	(obj:-1)
x#15$28$529                                         1 	(obj:-1)
x#15$32$481                                         1 	(obj:-1)
x#15$33$773                                         1 	(obj:-1)
x#15$36$490                                         1 	(obj:-1)
x#15$38$127                                         1 	(obj:-0.333333333333333)
x#15$40$588                                         1 	(obj:-1)
x#15$42$160                                         1 	(obj:-1)
x#15$43$634                                         1 	(obj:-1)
x#15$50$905                                         1 	(obj:-1)
x#15$51$457                                         1 	(obj:-1)
x#15$53$437                                         1 	(obj:-1)
x#15$54$467                                         1 	(obj:-0.5)
x#15$55$514                                         1 	(obj:-0.333333333333333)
x#15$56$705                                         1 	(obj:-0.5)
x#15$57$821                                         1 	(obj:-1)
x#15$58$167                                         1 	(obj:-1)
x#15$59$886                                         1 	(obj:-1)
x#15$60$426                                         1 	(obj:-1)
x#16$1$538                                          1 	(obj:-1)
x#16$3$536                                          1 	(obj:-0.5)
x#16$6$547                                          1 	(obj:-0.5)
x#16$7$76                                           1 	(obj:-1)
x#16$10$419                                         1 	(obj:-1)
x#16$16$697                                         1 	(obj:-0.333333333333333)
x#16$18$197                                         1 	(obj:-1)
x#16$19$357                                         1 	(obj:-1)
x#16$20$617                                         1 	(obj:-0.5)
x#16$21$570                                         1 	(obj:-0.333333333333333)
x#16$23$253                                         1 	(obj:-0.25)
x#16$24$934                                         1 	(obj:-0.5)
x#16$25$217                                         1 	(obj:-0.25)
x#16$27$651                                         1 	(obj:-0.333333333333333)
x#16$28$119                                         1 	(obj:-0.5)
x#16$29$160                                         1 	(obj:-0.5)
x#16$30$433                                         1 	(obj:-1)
x#16$31$85                                          1 	(obj:-1)
x#16$32$488                                         1 	(obj:-1)
x#16$35$147                                         1 	(obj:-1)
x#16$36$496                                         1 	(obj:-0.5)
x#16$38$728                                         1 	(obj:-1)
x#16$39$98                                          1 	(obj:-1)
x#16$40$508                                         1 	(obj:-0.5)
x#16$42$564                                         1 	(obj:-1)
x#16$43$449                                         1 	(obj:-1)
x#16$44$660                                         1 	(obj:-1)
x#16$50$641                                         1 	(obj:-0.5)
x#16$51$342                                         1 	(obj:-1)
x#16$52$551                                         1 	(obj:-1)
x#16$53$955                                         1 	(obj:-1)
x#16$54$502                                         1 	(obj:-1)
x#16$55$156                                         1 	(obj:-0.5)
x#16$56$513                                         1 	(obj:-1)
x#16$57$333                                         1 	(obj:-1)
x#16$59$484                                         1 	(obj:-0.5)
x#16$60$231                                         1 	(obj:-1)
x#17$3$348                                          1 	(obj:-1)
x#17$4$137                                          1 	(obj:-0.2)
x#17$5$410                                          1 	(obj:-1)
x#17$7$750                                          1 	(obj:-0.5)
x#17$10$413                                         1 	(obj:-1)
x#17$11$77                                          1 	(obj:-1)
x#17$12$591                                         1 	(obj:-1)
x#17$15$87                                          1 	(obj:-1)
x#17$16$621                                         1 	(obj:-1)
x#17$19$848                                         1 	(obj:-1)
x#17$20$557                                         1 	(obj:-1)
x#17$21$808                                         1 	(obj:-0.2)
x#17$24$88                                          1 	(obj:-1)
x#17$25$638                                         1 	(obj:-0.5)
x#17$26$929                                         1 	(obj:-1)
x#17$27$620                                         1 	(obj:-1)
x#17$33$91                                          1 	(obj:-1)
x#17$34$92                                          1 	(obj:-1)
x#17$35$431                                         1 	(obj:-1)
x#17$36$180                                         1 	(obj:-1)
x#17$37$303                                         1 	(obj:-1)
x#17$41$238                                         1 	(obj:-1)
x#17$42$418                                         1 	(obj:-0.2)
x#17$43$675                                         1 	(obj:-1)
x#17$44$632                                         1 	(obj:-1)
x#17$51$299                                         1 	(obj:-0.5)
x#17$54$817                                         1 	(obj:-1)
x#17$55$792                                         1 	(obj:-1)
x#17$56$711                                         1 	(obj:-1)
x#17$57$802                                         1 	(obj:-0.5)
x#17$60$458                                         1 	(obj:-1)
x#18$1$851                                          1 	(obj:-1)
x#18$2$846                                          1 	(obj:-1)
x#18$3$685                                          1 	(obj:-1)
x#18$4$186                                          1 	(obj:-1)
x#18$7$582                                          1 	(obj:-1)
x#18$10$682                                         1 	(obj:-0.333333333333333)
x#18$15$552                                         1 	(obj:-1)
x#18$16$689                                         1 	(obj:-1)
x#18$21$801                                         1 	(obj:-0.125)
x#18$22$238                                         1 	(obj:-1)
x#18$23$251                                         1 	(obj:-1)
x#18$24$866                                         1 	(obj:-1)
x#18$25$613                                         1 	(obj:-1)
x#18$26$894                                         1 	(obj:-1)
x#18$27$519                                         1 	(obj:-1)
x#18$28$280                                         1 	(obj:-1)
x#18$31$805                                         1 	(obj:-1)
x#18$33$518                                         1 	(obj:-1)
x#18$34$583                                         1 	(obj:-1)
x#18$35$92                                          1 	(obj:-1)
x#18$36$675                                         1 	(obj:-1)
x#18$37$850                                         1 	(obj:-0.5)
x#18$38$199                                         1 	(obj:-1)
x#18$42$180                                         1 	(obj:-0.5)
x#18$43$787                                         1 	(obj:-1)
x#18$44$554                                         1 	(obj:-1)
x#18$45$149                                         1 	(obj:-1)
x#18$47$832                                         1 	(obj:-1)
x#18$50$494                                         1 	(obj:-1)
x#18$51$632                                         1 	(obj:-1)
x#18$54$812                                         1 	(obj:-1)
x#18$55$283                                         1 	(obj:-1)
x#18$56$687                                         1 	(obj:-1)
x#18$58$379                                         1 	(obj:-1)
x#18$59$208                                         1 	(obj:-1)
x#18$60$267                                         1 	(obj:-0.5)
x#19$1$796                                          1 	(obj:-1)
x#19$2$517                                          1 	(obj:-1)
x#19$4$634                                          1 	(obj:-0.333333333333333)
x#19$6$216                                          1 	(obj:-1)
x#19$7$790                                          1 	(obj:-1)
x#19$9$740                                          1 	(obj:-1)
x#19$10$382                                         1 	(obj:-1)
x#19$12$110                                         1 	(obj:-1)
x#19$13$109                                         1 	(obj:-1)
x#19$14$123                                         1 	(obj:-1)
x#19$15$799                                         1 	(obj:-1)
x#19$16$202                                         1 	(obj:-1)
x#19$20$224                                         1 	(obj:-1)
x#19$21$642                                         1 	(obj:-0.5)
x#19$23$569                                         1 	(obj:-1)
x#19$25$81                                          1 	(obj:-1)
x#19$26$452                                         1 	(obj:-0.5)
x#19$29$138                                         1 	(obj:-0.25)
x#19$34$879                                         1 	(obj:-0.5)
x#19$35$782                                         1 	(obj:-1)
x#19$36$167                                         1 	(obj:-0.2)
x#19$39$700                                         1 	(obj:-1)
x#19$40$448                                         1 	(obj:-1)
x#19$42$411                                         1 	(obj:-1)
x#19$43$882                                         1 	(obj:-0.5)
x#19$44$425                                         1 	(obj:-0.5)
x#19$45$495                                         1 	(obj:-0.5)
x#19$46$69                                          1 	(obj:-1)
x#19$48$920                                         1 	(obj:-1)
x#19$50$461                                         1 	(obj:-1)
x#19$52$918                                         1 	(obj:-1)
x#19$53$178                                         1 	(obj:-0.5)
x#19$54$239                                         1 	(obj:-0.5)
x#19$55$864                                         1 	(obj:-1)
x#19$56$301                                         1 	(obj:-0.333333333333333)
x#19$57$339                                         1 	(obj:-1)
x#19$60$127                                         1 	(obj:-1)
x#20$1$120                                          1 	(obj:-1)
x#20$2$737                                          1 	(obj:-1)
x#20$4$873                                          1 	(obj:-1)
x#20$7$595                                          1 	(obj:-1)
