x#12$L5$E99                                         1 	(obj:-0.111111111111111)
x#13$L1$E914                                        1 	(obj:-0.1)
x#13$L2$E902                                        1 	(obj:-0.1)
x#13$L3$E428                                        1 	(obj:-0.1)
x#13$L4$E96                                         1 	(obj:-0.1)
x#13$L5$E105                                        1 	(obj:-0.1)
x#14$L1$E913                                        1 	(obj:-0.0909090909090909)
x#14$L2$E897                                        1 	(obj:-0.0909090909090909)
x#14$L3$E567                                        1 	(obj:-0.0909090909090909)
x#14$L4$E98                                         1 	(obj:-0.0909090909090909)
x#14$L5$E116                                        1 	(obj:-0.0909090909090909)
x#15$L1$E912                                        1 	(obj:-0.0833333333333333)
x#15$L2$E284                                        1 	(obj:-0.0833333333333333)
x#15$L3$E57                                         1 	(obj:-0.0833333333333333)
x#15$L4$E914                                        1 	(obj:-0.0833333333333333)
x#15$L5$E119                                        1 	(obj:-0.0833333333333333)
x#16$L1$E906                                        1 	(obj:-0.0769230769230769)
x#16$L2$E889                                        1 	(obj:-0.0769230769230769)
x#16$L3$E429                                        1 	(obj:-0.0769230769230769)
x#16$L4$E113                                        1 	(obj:-0.0769230769230769)
x#16$L5$E122                                        1 	(obj:-0.0769230769230769)
x#17$L1$E905                                        1 	(obj:-0.0714285714285714)
x#17$L2$E885                                        1 	(obj:-0.0714285714285714)
x#17$L3$E549                                        1 	(obj:-0.0714285714285714)
x#17$L4$E116                                        1 	(obj:-0.0714285714285714)
x#17$L5$E130                                        1 	(obj:-0.0714285714285714)
x#18$L1$E901                                        1 	(obj:-0.0666666666666667)
x#18$L2$E285                                        1 	(obj:-0.0666666666666667)
x#18$L3$E64                                         1 	(obj:-0.0666666666666667)
x#18$L4$E919                                        1 	(obj:-0.0666666666666667)
x#18$L5$E149                                        1 	(obj:-0.0666666666666667)
x#19$L1$E891                                        1 	(obj:-0.0625)
x#19$L2$E877                                        1 	(obj:-0.0625)
x#19$L3$E463                                        1 	(obj:-0.0625)
x#19$L4$E126                                        1 	(obj:-0.0625)
x#19$L5$E156                                        1 	(obj:-0.0625)
x#20$L1$E871                                        1 	(obj:-0.0588235294117647)
x#20$L2$E868                                        1 	(obj:-0.0588235294117647)
x#20$L3$E547                                        1 	(obj:-0.0588235294117647)
x#20$L4$E149                                        1 	(obj:-0.0588235294117647)
x#20$L5$E169                                        1 	(obj:-0.0588235294117647)
x#21$L1$E869                                        1 	(obj:-0.0555555555555556)
x#21$L2$E288                                        1 	(obj:-0.0555555555555556)
x#21$L3$E86                                         1 	(obj:-0.0555555555555556)
x#21$L4$E880                                        1 	(obj:-0.0555555555555556)
x#21$L5$E182                                        1 	(obj:-0.0555555555555556)
x#22$L1$E863                                        1 	(obj:-0.0526315789473684)
x#22$L2$E256                                        1 	(obj:-0.0526315789473684)
x#22$L3$E93                                         1 	(obj:-0.0526315789473684)
x#22$L4$E923                                        1 	(obj:-0.0526315789473684)
x#22$L5$E189                                        1 	(obj:-0.0526315789473684)
x#23$L1$E855                                        1 	(obj:-0.05)
x#23$L2$E296                                        1 	(obj:-0.05)
x#23$L3$E105                                        1 	(obj:-0.05)
x#23$L4$E879                                        1 	(obj:-0.05)
x#23$L5$E192                                        1 	(obj:-0.05)
x#24$L1$E839                                        1 	(obj:-0.0476190476190476)
x#24$L2$E864                                        1 	(obj:-0.0476190476190476)
x#24$L3$E426                                        1 	(obj:-0.0476190476190476)
x#24$L4$E156                                        1 	(obj:-0.0476190476190476)
x#24$L5$E193                                        1 	(obj:-0.0476190476190476)
x#25$L1$E837                                        1 	(obj:-0.0454545454545454)
x#25$L2$E863                                        1 	(obj:-0.0454545454545454)
x#25$L3$E604                                        1 	(obj:-0.0454545454545454)
x#25$L4$E179                                        1 	(obj:-0.0454545454545454)
x#25$L5$E196                                        1 	(obj:-0.0454545454545454)
x#26$L1$E834                                        1 	(obj:-0.0434782608695652)
x#26$L2$E304                                        1 	(obj:-0.0434782608695652)
x#26$L3$E108                                        1 	(obj:-0.0434782608695652)
x#26$L4$E872                                        1 	(obj:-0.0434782608695652)
x#26$L5$E201                                        1 	(obj:-0.0434782608695652)
x#27$L1$E814                                        1 	(obj:-0.0416666666666667)
x#27$L2$E225                                        1 	(obj:-0.0416666666666667)
x#27$L3$E115                                        1 	(obj:-0.0416666666666667)
x#27$L4$E858                                        1 	(obj:-0.0416666666666667)
x#27$L5$E206                                        1 	(obj:-0.0416666666666667)
x#28$L1$E809                                        1 	(obj:-0.04)
x#28$L2$E858                                        1 	(obj:-0.04)
x#28$L3$E425                                        1 	(obj:-0.04)
x#28$L4$E197                                        1 	(obj:-0.04)
x#28$L5$E207                                        1 	(obj:-0.04)
x#29$L1$E806                                        1 	(obj:-0.0384615384615385)
x#29$L2$E840                                        1 	(obj:-0.0384615384615385)
x#29$L3$E606                                        1 	(obj:-0.0384615384615385)
x#29$L4$E198                                        1 	(obj:-0.0384615384615385)
x#29$L5$E211                                        1 	(obj:-0.0384615384615385)
x#30$L1$E795                                        1 	(obj:-0.037037037037037)
x#30$L2$E831                                        1 	(obj:-0.037037037037037)
x#30$L3$E468                                        1 	(obj:-0.037037037037037)
x#30$L4$E200                                        1 	(obj:-0.037037037037037)
x#30$L5$E217                                        1 	(obj:-0.037037037037037)
x#31$L1$E787                                        1 	(obj:-0.0357142857142857)
x#31$L2$E828                                        1 	(obj:-0.0357142857142857)
x#31$L3$E608                                        1 	(obj:-0.0357142857142857)
x#31$L4$E203                                        1 	(obj:-0.0357142857142857)
x#31$L5$E220                                        1 	(obj:-0.0357142857142857)
x#32$L1$E781                                        1 	(obj:-0.0344827586206897)
x#32$L2$E822                                        1 	(obj:-0.0344827586206897)
x#32$L3$E490                                        1 	(obj:-0.0344827586206897)
x#32$L4$E205                                        1 	(obj:-0.0344827586206897)
x#32$L5$E225                                        1 	(obj:-0.0344827586206897)
x#33$L1$E777                                        1 	(obj:-0.0333333333333333)
x#33$L2$E809                                        1 	(obj:-0.0333333333333333)
x#33$L3$E615                                        1 	(obj:-0.0333333333333333)
x#33$L4$E216                                        1 	(obj:-0.0333333333333333)
x#33$L5$E226                                        1 	(obj:-0.0333333333333333)
x#34$L1$E776                                        1 	(obj:-0.032258064516129)
x#34$L2$E214                                        1 	(obj:-0.032258064516129)
x#34$L3$E121                                        1 	(obj:-0.032258064516129)
x#34$L4$E848                                        1 	(obj:-0.032258064516129)
x#34$L5$E227                                        1 	(obj:-0.032258064516129)
x#35$L1$E774                                        1 	(obj:-0.03125)
x#35$L2$E806                                        1 	(obj:-0.03125)
x#35$L3$E494                                        1 	(obj:-0.03125)
x#35$L4$E231                                        1 	(obj:-0.03125)
x#35$L5$E234                                        1 	(obj:-0.03125)
x#36$L1$E742                                        1 	(obj:-0.0303030303030303)
x#36$L2$E790                                        1 	(obj:-0.0303030303030303)
x#36$L3$E624                                        1 	(obj:-0.0303030303030303)
x#36$L4$E236                                        1 	(obj:-0.0303030303030303)
x#36$L5$E239                                        1 	(obj:-0.0303030303030303)
x#37$L1$E741                                        1 	(obj:-0.0294117647058824)
x#37$L2$E200                                        1 	(obj:-0.0294117647058824)
x#37$L3$E128                                        1 	(obj:-0.0294117647058824)
x#37$L4$E847                                        1 	(obj:-0.0294117647058824)
x#37$L5$E236                                        1 	(obj:-0.0294117647058824)
x#38$L1$E727                                        1 	(obj:-0.0285714285714286)
x#38$L2$E786                                        1 	(obj:-0.0285714285714286)
x#38$L3$E496                                        1 	(obj:-0.0285714285714286)
x#38$L4$E238                                        1 	(obj:-0.0285714285714286)
x#38$L5$E255                                        1 	(obj:-0.0285714285714286)
x#39$L1$E719                                        1 	(obj:-0.0277777777777778)
x#39$L2$E775                                        1 	(obj:-0.0277777777777778)
x#39$L3$E520                                        1 	(obj:-0.0277777777777778)
x#39$L4$E245                                        1 	(obj:-0.0277777777777778)
x#39$L5$E267                                        1 	(obj:-0.0277777777777778)
x#40$L1$E712                                        1 	(obj:-0.027027027027027)
x#40$L2$E197                                        1 	(obj:-0.027027027027027)
x#40$L3$E131                                        1 	(obj:-0.027027027027027)
x#40$L4$E845                                        1 	(obj:-0.027027027027027)
x#40$L5$E269                                        1 	(obj:-0.027027027027027)
x#41$L1$E697                                        1 	(obj:-0.0263157894736842)
x#41$L2$E773                                        1 	(obj:-0.0263157894736842)
x#41$L3$E415                                        1 	(obj:-0.0263157894736842)
x#41$L4$E253                                        1 	(obj:-0.0263157894736842)
x#41$L5$E274                                        1 	(obj:-0.0263157894736842)
x#42$L1$E694                                        1 	(obj:-0.0256410256410256)
x#42$L2$E764                                        1 	(obj:-0.0256410256410256)
x#42$L3$E644                                        1 	(obj:-0.0256410256410256)
x#42$L4$E262                                        1 	(obj:-0.0256410256410256)
x#42$L5$E282                                        1 	(obj:-0.0256410256410256)
x#43$L1$E691                                        1 	(obj:-0.025)
x#43$L2$E188                                        1 	(obj:-0.025)
x#43$L3$E134                                        1 	(obj:-0.025)
x#43$L4$E844                                        1 	(obj:-0.025)
x#43$L5$E283                                        1 	(obj:-0.025)
x#44$L1$E687                                        1 	(obj:-0.024390243902439)
x#44$L2$E760                                        1 	(obj:-0.024390243902439)
x#44$L3$E406                                        1 	(obj:-0.024390243902439)
x#44$L4$E270                                        1 	(obj:-0.024390243902439)
x#44$L5$E287                                        1 	(obj:-0.024390243902439)
x#45$L1$E684                                        1 	(obj:-0.0238095238095238)
x#45$L2$E759                                        1 	(obj:-0.0238095238095238)
x#45$L3$E647                                        1 	(obj:-0.0238095238095238)
x#45$L4$E273                                        1 	(obj:-0.0238095238095238)
x#45$L5$E293                                        1 	(obj:-0.0238095238095238)
x#46$L1$E681                                        1 	(obj:-0.0232558139534884)
x#46$L2$E183                                        1 	(obj:-0.0232558139534884)
x#46$L3$E152                                        1 	(obj:-0.0232558139534884)
x#46$L4$E843                                        1 	(obj:-0.0232558139534884)
x#46$L5$E294                                        1 	(obj:-0.0232558139534884)
x#47$L1$E678                                        1 	(obj:-0.0227272727272727)
x#47$L2$E325                                        1 	(obj:-0.0227272727272727)
x#47$L3$E162                                        1 	(obj:-0.0227272727272727)
x#47$L4$E842                                        1 	(obj:-0.0227272727272727)
x#47$L5$E299                                        1 	(obj:-0.0227272727272727)
x#48$L1$E672                                        1 	(obj:-0.0222222222222222)
x#48$L2$E758                                        1 	(obj:-0.0222222222222222)
x#48$L3$E401                                        1 	(obj:-0.0222222222222222)
x#48$L4$E277                                        1 	(obj:-0.0222222222222222)
x#48$L5$E309                                        1 	(obj:-0.0222222222222222)
x#49$L1$E664                                        1 	(obj:-0.0217391304347826)
x#49$L2$E754                                        1 	(obj:-0.0217391304347826)
x#49$L3$E917                                        1 	(obj:-0.0217391304347826)
x#49$L4$E840                                        1 	(obj:-0.0217391304347826)
x#49$L5$E925                                        1 	(obj:-0.0217391304347826)
x#50$L1$E662                                        1 	(obj:-0.0212765957446809)
x#50$L2$E172                                        1 	(obj:-0.0212765957446809)
x#50$L3$E178                                        1 	(obj:-0.0212765957446809)
x#50$L4$E281                                        1 	(obj:-0.0212765957446809)
x#50$L5$E921                                        1 	(obj:-0.0212765957446809)
